epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,147.926,1.48468,0.81006,0.87645,0.84504,0.84956,0.88248,0.52358,1.46124,0.86441,0.91673,0.001736,0.001736,0.001736
22,154.72,1.37675,0.781,0.89863,0.8558,0.77876,0.86959,0.53401,1.40805,0.86373,0.91592,0.0017228,0.0017228,0.0017228
23,161.493,1.41902,0.75635,0.87528,0.86531,0.85281,0.94729,0.57482,1.3523,0.7109,0.89382,0.0017096,0.0017096,0.0017096
24,168.307,1.41114,0.75698,0.88944,0.92335,0.87611,0.96352,0.59546,1.40827,0.69547,0.89421,0.0016964,0.0016964,0.0016964
25,175.102,1.45903,0.78841,0.87624,0.94431,0.92035,0.95783,0.57097,1.41672,0.71297,0.88723,0.0016832,0.0016832,0.0016832
26,181.881,1.46215,0.78885,0.90919,0.83073,0.71681,0.8518,0.52021,1.41664,0.91447,0.9427,0.00167,0.00167,0.00167
27,188.694,1.45632,0.79098,0.87743,0.82875,0.73451,0.83585,0.47104,1.49873,0.9053,0.94302,0.0016568,0.0016568,0.0016568
28,195.489,1.44398,0.78966,0.86263,0.86469,0.90485,0.93966,0.55829,1.42712,0.80599,0.90287,0.0016436,0.0016436,0.0016436
29,202.3,1.51707,0.80197,0.85367,0.87749,0.87611,0.94105,0.58876,1.37757,0.74576,0.88093,0.0016304,0.0016304,0.0016304
30,209.092,1.48526,0.79573,0.87513,0.86491,0.84956,0.92511,0.5204,1.48218,0.76691,0.89863,0.0016172,0.0016172,0.0016172
31,215.883,1.5143,0.78813,0.88099,0.89698,0.89381,0.95501,0.52993,1.445,0.77144,0.8793,0.001604,0.001604,0.001604
32,222.668,1.48142,0.79451,0.86214,0.92844,0.76106,0.8914,0.54877,1.46017,0.85762,0.9215,0.0015908,0.0015908,0.0015908
33,229.456,1.3856,0.74183,0.89552,0.87828,0.90265,0.96504,0.57759,1.34133,0.69809,0.86881,0.0015776,0.0015776,0.0015776
34,236.266,1.36976,0.73078,0.85768,0.87161,0.90116,0.95649,0.56975,1.37007,0.7195,0.88744,0.0015644,0.0015644,0.0015644
35,243.045,1.43656,0.74985,0.85745,0.9288,0.92354,0.96648,0.5944,1.33268,0.6861,0.88625,0.0015512,0.0015512,0.0015512
36,249.842,1.37996,0.72094,0.84316,0.9249,0.9115,0.96747,0.60225,1.33226,0.65946,0.87164,0.001538,0.001538,0.001538
37,256.631,1.39216,0.73306,0.85622,0.87443,0.9244,0.95778,0.58462,1.29323,0.72039,0.87327,0.0015248,0.0015248,0.0015248
38,263.415,1.4469,0.71959,0.8807,0.84309,0.9115,0.94056,0.57803,1.38789,0.69336,0.91453,0.0015116,0.0015116,0.0015116
39,270.221,1.427,0.75168,0.88002,0.80047,0.9115,0.91945,0.54264,1.30763,0.72704,0.89407,0.0014984,0.0014984,0.0014984
40,277.018,1.38444,0.74482,0.86345,0.87303,0.90265,0.95237,0.56802,1.33464,0.69619,0.89618,0.0014852,0.0014852,0.0014852
41,283.811,1.37576,0.71642,0.86829,0.86694,0.92257,0.94494,0.5853,1.31392,0.66762,0.87509,0.001472,0.001472,0.001472
42,290.609,1.3153,0.69943,0.87586,0.84552,0.92035,0.93825,0.55351,1.39715,0.72967,0.90646,0.0014588,0.0014588,0.0014588
43,297.399,1.36632,0.71861,0.84239,0.96639,0.84071,0.96176,0.56666,1.41384,0.70447,0.88303,0.0014456,0.0014456,0.0014456
44,304.208,1.35505,0.72878,0.87017,0.8797,0.92035,0.95765,0.61302,1.32076,0.66817,0.89175,0.0014324,0.0014324,0.0014324
45,311.065,1.29228,0.71367,0.86698,0.88372,0.87436,0.94724,0.57193,1.43272,0.72755,0.91602,0.0014192,0.0014192,0.0014192
46,317.861,1.31531,0.70842,0.85987,0.93201,0.82301,0.93707,0.59336,1.29375,0.69525,0.87002,0.001406,0.001406,0.001406
47,324.652,1.41524,0.73699,0.85548,0.86295,0.72443,0.829,0.47116,1.47495,0.92349,0.94869,0.0013928,0.0013928,0.0013928
48,331.431,1.36449,0.71425,0.84889,0.91095,0.84071,0.94015,0.60098,1.27098,0.68784,0.87113,0.0013796,0.0013796,0.0013796
49,338.245,1.49506,0.71915,0.862,0.91264,0.92453,0.96854,0.58065,1.4191,0.67854,0.89195,0.0013664,0.0013664,0.0013664
50,345.044,1.34762,0.69761,0.8727,0.88646,0.89826,0.93926,0.5877,1.33536,0.68564,0.87701,0.0013532,0.0013532,0.0013532
51,351.808,1.29832,0.67193,0.84509,0.87416,0.92211,0.95159,0.57859,1.35163,0.66477,0.89105,0.00134,0.00134,0.00134
52,358.638,1.32069,0.706,0.86158,0.91276,0.84071,0.95549,0.61315,1.27987,0.6731,0.87635,0.0013268,0.0013268,0.0013268
53,365.488,1.33518,0.72399,0.86202,0.84256,0.9469,0.94194,0.57073,1.28237,0.68366,0.88189,0.0013136,0.0013136,0.0013136
54,372.31,1.25696,0.66774,0.85877,0.86975,0.92035,0.94774,0.55494,1.42915,0.70626,0.90212,0.0013004,0.0013004,0.0013004
55,379.114,1.36359,0.69263,0.89663,0.91227,0.81416,0.91326,0.55559,1.37847,0.77039,0.87876,0.0012872,0.0012872,0.0012872
56,385.887,1.35205,0.70054,0.87282,0.88663,0.87611,0.92868,0.56616,1.38861,0.73766,0.87519,0.001274,0.001274,0.001274
57,392.697,1.40716,0.74702,0.86836,0.84792,0.9469,0.94762,0.59124,1.35713,0.68012,0.87726,0.0012608,0.0012608,0.0012608
58,399.501,1.34994,0.72484,0.86436,0.84654,0.81416,0.91509,0.56206,1.37394,0.79078,0.89777,0.0012476,0.0012476,0.0012476
59,406.331,1.32292,0.67321,0.85372,0.9326,0.85841,0.95105,0.58557,1.36324,0.68305,0.87548,0.0012344,0.0012344,0.0012344
60,413.094,1.23586,0.6664,0.8495,0.95175,0.87283,0.968,0.62833,1.24552,0.6488,0.86211,0.0012212,0.0012212,0.0012212
61,419.957,1.31032,0.6706,0.83595,0.90643,0.95575,0.96003,0.61409,1.27836,0.62829,0.87242,0.001208,0.001208,0.001208
62,426.77,1.28712,0.69117,0.8484,0.90857,0.90265,0.95748,0.58121,1.33893,0.63612,0.87108,0.0011948,0.0011948,0.0011948
63,433.573,1.29298,0.67774,0.85264,0.89976,0.9115,0.95356,0.60591,1.2665,0.6562,0.86452,0.0011816,0.0011816,0.0011816
64,440.379,1.29661,0.68348,0.83984,0.86699,0.92292,0.94721,0.5861,1.31458,0.69844,0.86489,0.0011684,0.0011684,0.0011684
65,447.161,1.37426,0.69329,0.8511,0.94313,0.80531,0.92939,0.57241,1.38047,0.71443,0.87689,0.0011552,0.0011552,0.0011552
66,453.981,1.29211,0.68441,0.84134,0.82563,0.90265,0.9372,0.53615,1.36605,0.73973,0.88074,0.001142,0.001142,0.001142
67,460.811,1.34612,0.68447,0.8347,0.90033,0.9292,0.96533,0.61984,1.25909,0.63953,0.86821,0.0011288,0.0011288,0.0011288
68,467.613,1.2761,0.65884,0.86673,0.87489,0.92828,0.96371,0.62551,1.26158,0.64174,0.86532,0.0011156,0.0011156,0.0011156
69,474.461,1.24586,0.65248,0.83317,0.87519,0.8688,0.9499,0.63252,1.21382,0.67784,0.8674,0.0011024,0.0011024,0.0011024
70,481.346,1.35415,0.69077,0.85288,0.93338,0.86789,0.94916,0.59999,1.29458,0.64152,0.88075,0.0010892,0.0010892,0.0010892
71,488.135,1.25136,0.6521,0.83533,0.93265,0.8579,0.95599,0.59754,1.33703,0.67201,0.87955,0.001076,0.001076,0.001076
72,494.964,1.22447,0.63501,0.83823,0.90943,0.89381,0.9506,0.61172,1.24007,0.63903,0.86904,0.0010628,0.0010628,0.0010628
73,501.769,1.2444,0.64845,0.84278,0.93667,0.91622,0.97055,0.62994,1.22538,0.61669,0.86048,0.0010496,0.0010496,0.0010496
74,508.584,1.17514,0.61554,0.83206,0.91427,0.75507,0.89632,0.54592,1.44734,0.81535,0.90571,0.0010364,0.0010364,0.0010364
75,515.365,1.24795,0.63128,0.83992,0.92085,0.78761,0.91216,0.57169,1.2976,0.7492,0.90056,0.0010232,0.0010232,0.0010232
76,522.184,1.13606,0.60801,0.82934,0.91786,0.88997,0.96037,0.63971,1.24446,0.63034,0.87107,0.00101,0.00101,0.00101
77,529.07,1.1946,0.62069,0.82271,0.91962,0.91125,0.96784,0.61491,1.32924,0.64192,0.88399,0.0009968,0.0009968,0.0009968
78,535.845,1.14413,0.59954,0.82031,0.93403,0.9115,0.96736,0.64744,1.19385,0.58741,0.86399,0.0009836,0.0009836,0.0009836
79,542.754,1.15438,0.60034,0.82164,0.87815,0.9646,0.97451,0.6323,1.23316,0.5984,0.86774,0.0009704,0.0009704,0.0009704
80,549.553,1.22355,0.61229,0.8282,0.96546,0.87611,0.96792,0.62019,1.22587,0.64382,0.86055,0.0009572,0.0009572,0.0009572
81,556.352,1.20714,0.62735,0.81231,0.8489,0.88496,0.95304,0.57748,1.35404,0.69914,0.86519,0.000944,0.000944,0.000944
82,563.186,1.21118,0.62414,0.81786,0.89018,0.89381,0.95824,0.5894,1.2553,0.62941,0.85994,0.0009308,0.0009308,0.0009308
83,569.969,1.2681,0.63242,0.811,0.95256,0.84956,0.94468,0.61378,1.26306,0.63565,0.8673,0.0009176,0.0009176,0.0009176
84,576.751,1.1877,0.61002,0.83646,0.91185,0.9154,0.95141,0.6196,1.24917,0.63669,0.86861,0.0009044,0.0009044,0.0009044
85,583.532,1.16043,0.61631,0.82485,0.88141,0.92087,0.9628,0.61956,1.28734,0.64409,0.86169,0.0008912,0.0008912,0.0008912
86,590.313,1.27057,0.63552,0.82585,0.93941,0.90265,0.96927,0.63324,1.25467,0.61598,0.8593,0.000878,0.000878,0.000878
87,597.133,1.22997,0.64359,0.81623,0.93548,0.9292,0.95816,0.61343,1.24645,0.61447,0.87405,0.0008648,0.0008648,0.0008648
88,603.919,1.16925,0.58994,0.84034,0.87857,0.96043,0.94661,0.60742,1.22972,0.61857,0.8634,0.0008516,0.0008516,0.0008516
89,610.71,1.18052,0.63017,0.83497,0.87385,0.91949,0.9558,0.60779,1.26172,0.65172,0.87388,0.0008384,0.0008384,0.0008384
90,617.497,1.19682,0.58753,0.83701,0.87629,0.87758,0.93991,0.61052,1.28555,0.66694,0.87101,0.0008252,0.0008252,0.0008252
91,624.291,1.16863,0.60973,0.83849,0.92068,0.92445,0.96305,0.62791,1.26442,0.62578,0.86938,0.000812,0.000812,0.000812
92,631.105,1.19049,0.60335,0.81963,0.89621,0.91695,0.96696,0.63371,1.21874,0.61115,0.85877,0.0007988,0.0007988,0.0007988
93,637.885,1.20955,0.61509,0.82986,0.89374,0.87611,0.95802,0.62775,1.2402,0.63739,0.85438,0.0007856,0.0007856,0.0007856
94,644.668,1.22843,0.6236,0.81785,0.90258,0.92035,0.96101,0.62863,1.23033,0.59161,0.85549,0.0007724,0.0007724,0.0007724
95,651.456,1.2105,0.60573,0.82017,0.92191,0.77876,0.90955,0.55265,1.35747,0.72434,0.89308,0.0007592,0.0007592,0.0007592
96,658.242,1.15306,0.5718,0.83012,0.95594,0.84956,0.94602,0.60808,1.26517,0.65629,0.8805,0.000746,0.000746,0.000746
97,665.051,1.21787,0.59566,0.84218,0.93761,0.87611,0.96656,0.6603,1.15726,0.59448,0.85193,0.0007328,0.0007328,0.0007328
98,671.914,1.21961,0.60655,0.81845,0.87022,0.95575,0.95991,0.62742,1.26208,0.62411,0.87527,0.0007196,0.0007196,0.0007196
99,678.729,1.22936,0.58918,0.79875,0.9049,0.92631,0.96166,0.64287,1.18482,0.60411,0.85916,0.0007064,0.0007064,0.0007064
100,685.502,1.12476,0.58109,0.81362,0.92305,0.89381,0.96918,0.64934,1.24366,0.59505,0.86592,0.0006932,0.0006932,0.0006932
101,692.289,1.12999,0.58424,0.81978,0.89797,0.9292,0.97213,0.64018,1.17187,0.59066,0.85558,0.00068,0.00068,0.00068
102,699.097,1.17495,0.5841,0.80818,0.93612,0.86726,0.96511,0.61603,1.29914,0.60978,0.8695,0.0006668,0.0006668,0.0006668
103,705.868,1.14929,0.56298,0.8058,0.88124,0.91936,0.96786,0.63874,1.1737,0.59696,0.85674,0.0006536,0.0006536,0.0006536
104,712.653,1.12774,0.56009,0.80495,0.94373,0.89052,0.95993,0.63155,1.21107,0.59737,0.85441,0.0006404,0.0006404,0.0006404
105,719.424,1.1811,0.56425,0.80308,0.90225,0.89849,0.95258,0.63963,1.21405,0.60756,0.85167,0.0006272,0.0006272,0.0006272
106,726.201,1.09749,0.56446,0.80379,0.86822,0.9292,0.95692,0.64708,1.15395,0.58457,0.84821,0.000614,0.000614,0.000614
107,733.019,1.10092,0.56624,0.81516,0.82798,0.93805,0.94592,0.61435,1.24339,0.64724,0.85252,0.0006008,0.0006008,0.0006008
108,739.802,1.14595,0.57451,0.80122,0.89883,0.94347,0.97102,0.65703,1.18518,0.60526,0.8578,0.0005876,0.0005876,0.0005876
109,746.592,1.18127,0.59182,0.80757,0.94556,0.9115,0.97112,0.6384,1.18656,0.5809,0.85173,0.0005744,0.0005744,0.0005744
110,753.361,1.17072,0.5763,0.79071,0.92898,0.88496,0.94992,0.61409,1.23843,0.63024,0.85429,0.0005612,0.0005612,0.0005612
111,760.152,1.24822,0.59545,0.8007,0.88304,0.9354,0.96137,0.63295,1.18301,0.59937,0.84935,0.000548,0.000548,0.000548
112,766.966,1.09567,0.56534,0.79275,0.92762,0.9292,0.9743,0.63695,1.20658,0.57519,0.85609,0.0005348,0.0005348,0.0005348
113,773.753,1.10536,0.55637,0.80142,0.93538,0.9646,0.98022,0.65091,1.14109,0.55415,0.85421,0.0005216,0.0005216,0.0005216
114,780.547,1.13181,0.53482,0.79518,0.94174,0.9115,0.97053,0.65565,1.14505,0.56669,0.85307,0.0005084,0.0005084,0.0005084
115,787.312,1.08212,0.5577,0.80579,0.89484,0.9469,0.9672,0.6478,1.15429,0.56436,0.84855,0.0004952,0.0004952,0.0004952
116,794.098,1.09362,0.55485,0.79481,0.91571,0.96147,0.97209,0.64647,1.1594,0.58887,0.8478,0.000482,0.000482,0.000482
117,800.905,1.11288,0.54962,0.80992,0.91403,0.94085,0.96725,0.64059,1.16297,0.56719,0.85135,0.0004688,0.0004688,0.0004688
118,807.683,1.10827,0.55315,0.81776,0.87724,0.94857,0.96758,0.64021,1.22028,0.57597,0.85452,0.0004556,0.0004556,0.0004556
119,814.474,1.11973,0.55072,0.80479,0.90277,0.9115,0.96681,0.64471,1.22069,0.58925,0.85336,0.0004424,0.0004424,0.0004424
120,821.254,1.11277,0.54891,0.82588,0.95451,0.92838,0.97308,0.64398,1.17015,0.57276,0.84469,0.0004292,0.0004292,0.0004292
121,828.04,1.14885,0.55846,0.80425,0.91383,0.93855,0.97085,0.63147,1.20046,0.59756,0.84706,0.000416,0.000416,0.000416
122,834.845,1.10048,0.54878,0.81429,0.92445,0.9115,0.96809,0.64318,1.16679,0.58544,0.84635,0.0004028,0.0004028,0.0004028
123,841.632,1.13167,0.54055,0.798,0.93175,0.87611,0.96402,0.63908,1.16573,0.57818,0.84545,0.0003896,0.0003896,0.0003896
124,848.446,1.09431,0.53767,0.79559,0.94474,0.90772,0.96922,0.65624,1.16131,0.56653,0.84495,0.0003764,0.0003764,0.0003764
125,855.198,1.06853,0.54969,0.80741,0.93977,0.89381,0.96846,0.65115,1.14979,0.56647,0.84139,0.0003632,0.0003632,0.0003632
126,861.982,1.05491,0.52447,0.80558,0.89227,0.95286,0.96547,0.64194,1.18726,0.56306,0.84363,0.00035,0.00035,0.00035
127,868.784,1.14066,0.54732,0.78464,0.91353,0.9469,0.96795,0.65324,1.16745,0.56885,0.84515,0.0003368,0.0003368,0.0003368
128,875.56,1.07921,0.54882,0.78931,0.90465,0.92356,0.96381,0.65384,1.14334,0.57217,0.84149,0.0003236,0.0003236,0.0003236
129,882.367,1.12976,0.53886,0.81123,0.93824,0.9411,0.96567,0.64741,1.14399,0.55669,0.84308,0.0003104,0.0003104,0.0003104
130,889.131,1.09941,0.53878,0.83027,0.89393,0.93805,0.95973,0.65954,1.14169,0.56053,0.84176,0.0002972,0.0002972,0.0002972
131,895.915,1.06541,0.53347,0.7833,0.88546,0.93805,0.96121,0.665,1.13705,0.57097,0.84457,0.000284,0.000284,0.000284
132,902.783,1.08772,0.52899,0.79177,0.92865,0.9292,0.96138,0.64159,1.15592,0.57808,0.84093,0.0002708,0.0002708,0.0002708
133,909.56,1.13444,0.53703,0.79653,0.9201,0.93805,0.96501,0.64913,1.15206,0.55653,0.84701,0.0002576,0.0002576,0.0002576
134,916.355,1.06242,0.50864,0.8077,0.94986,0.9115,0.96737,0.66225,1.17974,0.54399,0.84541,0.0002444,0.0002444,0.0002444
135,923.13,1.08419,0.52413,0.80793,0.93728,0.9292,0.96793,0.65936,1.12948,0.55008,0.84761,0.0002312,0.0002312,0.0002312
136,929.912,1.09758,0.54223,0.80694,0.91363,0.93614,0.96701,0.66692,1.12233,0.55175,0.84482,0.000218,0.000218,0.000218
137,936.786,1.04942,0.52814,0.80835,0.92279,0.9519,0.96661,0.66627,1.10399,0.54726,0.84359,0.0002048,0.0002048,0.0002048
138,943.569,1.00349,0.49309,0.79216,0.92302,0.95503,0.96116,0.65822,1.11133,0.55268,0.84824,0.0001916,0.0001916,0.0001916
139,950.372,1.12706,0.52143,0.79176,0.93115,0.9646,0.96584,0.65647,1.12912,0.5451,0.84912,0.0001784,0.0001784,0.0001784
140,957.141,1.08338,0.5383,0.79847,0.93161,0.9646,0.97773,0.66051,1.1202,0.53799,0.84842,0.0001652,0.0001652,0.0001652
141,966.048,0.88474,0.48088,0.80971,0.92689,0.93805,0.97441,0.65298,1.12654,0.54566,0.85029,0.000152,0.000152,0.000152
142,972.881,0.96769,0.49698,0.79559,0.92915,0.92845,0.97007,0.65676,1.14179,0.55337,0.84948,0.0001388,0.0001388,0.0001388
143,979.633,0.9125,0.47601,0.80915,0.90626,0.94108,0.96992,0.66075,1.13314,0.5442,0.84637,0.0001256,0.0001256,0.0001256
144,986.435,0.90646,0.47233,0.788,0.90959,0.9469,0.96718,0.66072,1.13294,0.56906,0.846,0.0001124,0.0001124,0.0001124
145,993.197,0.95184,0.47694,0.79036,0.93229,0.92035,0.96738,0.66359,1.12632,0.55851,0.84523,9.92e-05,9.92e-05,9.92e-05
146,999.987,0.8414,0.46233,0.79436,0.93991,0.92035,0.96881,0.66748,1.12064,0.54341,0.84253,8.6e-05,8.6e-05,8.6e-05
147,1006.88,0.8937,0.46394,0.79416,0.92908,0.9469,0.97305,0.67535,1.12703,0.54624,0.84306,7.28e-05,7.28e-05,7.28e-05
148,1013.72,0.91147,0.47357,0.78718,0.89763,0.95575,0.96747,0.66837,1.11478,0.54767,0.84159,5.96e-05,5.96e-05,5.96e-05
149,1020.52,0.89953,0.46339,0.80763,0.91433,0.94449,0.96995,0.66512,1.12109,0.54751,0.84343,4.64e-05,4.64e-05,4.64e-05
150,1027.31,0.87156,0.46119,0.80389,0.90676,0.94667,0.968,0.66639,1.11759,0.53765,0.84309,3.32e-05,3.32e-05,3.32e-05
